silo_ID;destination_cod;destination_mun;destination_state;destination_biome;destination_lat;destination_long;destination_cnpj;destination_company;destination_dt;company_group;asset_risk
173;BR-3103504;ARAGUARI;MG;CERRADO;-18.655;-48.147;0.0;JOSE MARCIO PIASSA;b1.5;other;At-risk
174;BR-3103504;ARAGUARI;MG;CERRADO;-18.634;-48.025;3208846860.0;ADALBERTO PIASSA E OUTROS;b1.5;other;At-risk
175;BR-3103504;ARAGUARI;MG;CERRADO;-18.678;-47.942;0.0;RC ARMAZENS GERAIS LTDA  EPP;b1.5;other;At-risk
176;BR-3103504;ARAGUARI;MG;CERRADO;-18.678;-47.942;0.0;JOSE MARCIO PIASSA;b1.5;other;At-risk
177;BR-5205109;CATALAO;GO;CERRADO;-17.93147286;-47.66514332;80671005330.0;CARAMURU ALIMENTOS SA;b1.1, b1.2;other;At-risk
178;BR-2928901;SAO DESIDERIO;BA;CERRADO;-13.299;-46.213;73217093534.0;JAIR VALDINEY HOFFMANN;b1.5;other;At-risk
179;BR-2909307;CORRENTINA;BA;CERRADO;-13.74;-46.139;83240810115.0;FELIPE FRANCISCO FACCIONI;b1.5;other;At-risk
180;BR-2909307;CORRENTINA;BA;CERRADO;-13.557;-46.113;7360000000000.0;TEIXEIRA DE ARAUJO E CIA LTDA;b1.4, b1.5;other;At-risk
181;BR-2909307;CORRENTINA;BA;CERRADO;-13.516;-46.102;11000000000000.0;AMAGGI LOUIS DREYFUS ZENNOH GRAOS SA;b1.1, b1.2, b1.4, b1.5;LOUIS DREYFUS;At-risk
182;BR-2928901;SAO DESIDERIO;BA;CERRADO;-13.291;-46.021;0.0;OLMIRO FLORES DE OLIVEIRA;b1.5;other;At-risk
183;BR-2928901;SAO DESIDERIO;BA;CERRADO;-13.291;-46.021;0.0;DIONIZIO BECKER;b1.5;other;At-risk
184;BR-2909307;CORRENTINA;BA;CERRADO;-13.354;-46.003;6853366034.0;ALMOR PAULO ANTONIOLLI;b1.5;other;At-risk
185;BR-2928901;SAO DESIDERIO;BA;CERRADO;-13.269;-45.94;92000000000000.0;GRATO AGROPEC SC LTDA;b1.5;other;At-risk
186;BR-2909307;CORRENTINA;BA;CERRADO;-13.315;-45.484;25166140044.0;IVO ZILS;b1.5;other;At-risk
187;BR-2909307;CORRENTINA;BA;CERRADO;-13.435;-45.484;9350063034.0;IRINEU ORTH;b1.5;other;At-risk
188;BR-2909307;CORRENTINA;BA;CERRADO;-13.306;-45.452;22834478015.0;HERBERTO SCHERMARCK;b1.5;other;At-risk
189;BR-2909307;CORRENTINA;BA;CERRADO;-13.24;-45.372;7210000000000.0;AGRICOLA XINGU SA;b1.5;other;At-risk
190;BR-2911105;FORMOSA DO RIO PRETO;BA;CERRADO;-10.262;-45.639;85809942920.0;FLORENTINA DEMENECK DELAI;b1.5;other;At-risk
191;BR-2928901;SAO DESIDERIO;BA;CERRADO;-13.284;-46.269;30330840010.0;ARTUR SILVA QUEIROZ;b1.5;other;At-risk
192;BR-2928901;SAO DESIDERIO;BA;CERRADO;-13.191;-45.704;7210000000000.0;AGRICOLA XINGU SA;b1.5;other;At-risk
193;BR-2928901;SAO DESIDERIO;BA;CERRADO;-13.001;-45.594;19442076000.0;VALDIR LAZZAROTO;b1.5;other;At-risk
194;BR-2928901;SAO DESIDERIO;BA;CERRADO;-12.80358544;-45.4871952;91853729515.0;MARIA MARCOS MARCHEZAN;b1.5;other;At-risk
195;BR-2928901;SAO DESIDERIO;BA;CERRADO;-12.80358544;-45.4871952;16300000000000.0;FAZENDAS REUNIDAS SAO ODORICO;b1.5;other;At-risk
196;BR-3511102;CATANDUVA;SP;ATLANTIC FOREST;-21.1;-48.98;6320000000000.0;COFCO INTERNATIONAL BRASIL SA;b1.1, b1.2, b1.4;COFCO;At-risk
197;BR-3524204;JABORANDI;SP;ATLANTIC FOREST;-20.64999322;-48.4159592;1420000000000.0;NOVA ERA ARMS GERAIS LTDA;b1.4;other;Negligible
198;BR-3551702;SERTAOZINHO;SP;ATLANTIC FOREST;-21.109;-48.076;49200000000000.0;BIOSEV BIOENERGIA SA;b1.1, b1.2, b2.1, b2.2;other;Negligible
199;BR-3521309;IPUA;SP;ATLANTIC FOREST;-20.41748265;-48.06648971;26900000000000.0;ITP BENEFICIAMENTO DE SEMENTES LTDA;b1.4;other;Negligible
200;BR-3525102;JARDINOPOLIS;SP;ATLANTIC FOREST;-20.9920545;-47.82603058;8640000000000.0;DOW AGROSCIENCES SEMENTES  BIOTECNOLOGIA BRASIL LTDA;b1.4;other;Negligible
201;BR-3150703;PIRAJUBA;MG;ATLANTIC FOREST;-19.912;-48.691;25000000000000.0;CARLOS JOSE RAZERA EIRELI;b1.4;other;Negligible
202;BR-3170206;UBERLANDIA;MG;CERRADO;-19.02777146;-48.33173702;17800000000000.0;ABCINDUSTRIA E COMERCIO SAABCINCO;b1.1;other;At-risk
203;BR-3170206;UBERLANDIA;MG;CERRADO;-19.02777146;-48.33173702;2000000000000.0;ADM DO BRASIL LTDA;b1.1, b1.2, b1.4;ADM;At-risk
204;BR-3170206;UBERLANDIA;MG;CERRADO;-18.852;-48.298;71200000000000.0;EXPOCACCER COOPERATIVA DOS CAFEICULTORES DO CERRADO LTDA;b1.4;other;At-risk
205;BR-3170206;UBERLANDIA;MG;CERRADO;-18.86;-48.276;12000000000000.0;ALIANCA AGRICOLA DO CERRADO SA;b1.1;other;At-risk
206;BR-3170206;UBERLANDIA;MG;CERRADO;-18.893;-48.25;18400000000000.0;NUTRICIL LIMITADA;b1.4;other;At-risk
207;BR-3170107;UBERABA;MG;CERRADO;-19.735;-47.979;10100000000000.0;CS AGRONEGOCIOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;b1.4;other;Negligible
208;BR-3143104;MONTE CARMELO;MG;CERRADO;-18.727;-47.492;29900000000000.0;PROGRESSO ARMAZEM DE CAFE EIRELI;b1.4;other;Negligible
209;BR-3149804;PERDIZES;MG;CERRADO;-19.417;-47.289;60500000000000.0;CARGILL AGRICOLA S A;b1.1;CARGIL;Negligible
210;BR-3104007;ARAXA;MG;CERRADO;-19.562;-46.985;3720000000000.0;REALPA INDUSTRIA COMERCIO E ARMAZENS LTDA;b1.4;other;Negligible
211;BR-5211503;ITUMBIARA;GO;CERRADO;-18.412;-49.242;21600000000000.0;NUTRATTA ARAZENS GERAIS E TRANSORTES LTDA;b1.5;other;At-risk
212;BR-5211503;ITUMBIARA;GO;CERRADO;-18.361;-49.231;4320000000000.0;SABA ALIMENTOS LTDA;b1.5;other;At-risk
213;BR-5211503;ITUMBIARA;GO;CERRADO;-18.386;-49.204;80671003397.0;CARAMURU ALIMENTOS SA;b1.1, b1.5;other;At-risk
214;BR-3540705;PORTO FERREIRA;SP;CERRADO;-21.84261322;-47.44717508;62900000000000.0;BROTO LEGAL ALIMENTOS SA;b1.4;other;Negligible
215;BR-3546306;SANTA CRUZ DAS PALMEIRAS;SP;ATLANTIC FOREST;-21.85549629;-47.25013439;4210000000000.0;NOVA SAFRA COMERCIO DE CEREAIS LTDA;b1.4;other;Negligible
216;BR-3510807;CASA BRANCA;SP;ATLANTIC FOREST;-21.80054759;-47.08812716;4210000000000.0;NOVA SAFRA COMERCIO DE CEREAIS LTDA;b1.2, b1.4;other;Negligible
217;BR-3170701;VARGINHA;MG;ATLANTIC FOREST;-21.547;-45.442;25900000000000.0;MOINHO SUL MINEIRO SA;b1.4;other;Negligible
218;BR-3170701;VARGINHA;MG;ATLANTIC FOREST;-21.542;-45.441;25900000000000.0;COOPERATIVA DOS CAFEICULTORES DA ZONA DE VARGINHA LTDA;b1.4;other;Negligible
219;BR-3169307;TRES CORACOES;MG;ATLANTIC FOREST;-21.668;-45.313;8730000000000.0;GRAO FUTURA ARMAZENS GERAIS LTDA;b1.4;other;Negligible
220;BR-3547908;SANTO ANTONIO DA ALEGRIA;SP;CERRADO;-21.09232198;-47.1958356;61000000000000.0;ASSOCIACAO BRASILEIRA DE EDUCACAO E CULTURA  ABEC;b1.4;other;Negligible
221;BR-3147907;PASSOS;MG;CERRADO;-20.662;-46.554;72100000000000.0;USINA ITAIQUARA DE ACUCAR E ALCOOL SA;b1.4;other;Negligible
222;BR-3107604;BOM JESUS DA PENHA;MG;ATLANTIC FOREST;-21.017;-46.527;3220000000000.0;ARMAZENS GERAIS UPA LTDA;b1.4;other;Negligible
223;BR-3107604;BOM JESUS DA PENHA;MG;ATLANTIC FOREST;-21.026;-46.516;24400000000000.0;ARMAZENS GERAIS B J P LTDA;b1.4;other;Negligible
224;BR-3101904;ALPINOPOLIS;MG;CERRADO;-20.863;-46.377;5560000000000.0;COMERCIAL AGROVETANIA PILUCIO LTDA;b1.4;other;Negligible
225;BR-3143005;MONTE BELO;MG;ATLANTIC FOREST;-21.383;-46.25;22600000000000.0;USINA MONTE ALEGRE LTDA;b1.1, b1.4, b2.1;other;Negligible
226;BR-3102001;ALTEROSA;MG;ATLANTIC FOREST;-21.253;-46.136;5490000000000.0;R L  GRAOS LTDA ME;b1.4;other;Negligible
227;BR-3101607;ALFENAS;MG;ATLANTIC FOREST;-21.412;-45.973;17400000000000.0;MULTIGRAOS ARMAZENS GERAIS LTDA;b1.4;other;Negligible
228;BR-3126109;FORMIGA;MG;CERRADO;-20.535;-45.631;21400000000000.0;FORTALEZA ARMAZENS GERAIS LTDA;b1.4;other;Negligible
229;BR-3107109;BOA ESPERANCA;MG;CERRADO;-21.097;-45.572;14900000000000.0;PRINCIPADO ARMAZENS GERAIS LTDA  EPP;b1.4;other;Negligible
230;BR-3158300;SANTANA DA VARGEM;MG;ATLANTIC FOREST;-21.25;-45.5;2180000000000.0;SAAG  SOCIEDADE DE ARMS E AGRIC LTDA;b1.4;other;Negligible
231;BR-3148004;PATOS DE MINAS;MG;CERRADO;-18.732;-46.624;20500000000000.0;PRODUTIVA TRADING COMERCIO IMPORTACAO E EXPORTACAO LTDA;b1.4;other;Negligible
232;BR-5209101;GOIATUBA;GO;CERRADO;-17.997;-49.243;73500000000000.0;IND E COM DE SEMENTES MAGNOLIA LTDA;b1.4;other;At-risk
233;BR-5217104;PIRACANJUBA;GO;CERRADO;-17.312;-49.013;2450000000000.0;COAPILCOOP AGROP M DE PIRACANJUBA LTDA;b1.4;other;Negligible
234;BR-5217401;PIRES DO RIO;GO;CERRADO;-17.33;-48.263;0.0;NUTRIZA AGROIND DE ALIMENTOS SA;b1.5;other;Negligible
235;BR-5204805;CAMPO ALEGRE DE GOIAS;GO;CERRADO;-17.613;-47.784;5740000000000.0;FACER FAVA CEREAIS IMP XPORT LTDA;b1.4;other;At-risk
236;BR-3119302;COROMANDEL;MG;CERRADO;-18.638;-46.918;20500000000000.0;CAMPOCIA DE PROMOCAO AGRIC;b1.4;other;At-risk
237;BR-5220603;SILVANIA;GO;CERRADO;-16.788;-48.577;0.0;WILLIBRORDUS HENRICUS VAN LIESHOUT;b1.5;other;At-risk
238;BR-5220603;SILVANIA;GO;CERRADO;-16.788;-48.577;0.0;JOSE NORIVALDO JACOMINI;b1.5;other;At-risk
239;BR-5222005;VIANOPOLIS;GO;CERRADO;-16.81297897;-48.44180852;6910000000000.0;VIG SEMENTES LTDA;b1.4;other;At-risk
240;BR-5210109;IPAMERI;GO;CERRADO;-17.234;-47.825;38900000000000.0;AGROBASE AGRICULTURA E PECUARIA LTDA;b1.4;other;At-risk
241;BR-5206206;CRISTALINA;GO;CERRADO;-17.179;-47.578;18500000000000.0;FONTANELLA SEMENTES EIRELLI ME;b1.4;other;At-risk
242;BR-5206206;CRISTALINA;GO;CERRADO;-16.6986478;-47.51795833;79000000000000.0;COCARI  COOPERATIVA AGROPECUARIA E INDUSTRIAL;b1.2, b1.4, b2.2;other;At-risk
243;BR-3129509;IBIA;MG;CERRADO;-19.504;-46.557;13100000000000.0;FB ARMAZENS GERAIS LTDA;b1.4;other;Negligible
244;BR-3129509;IBIA;MG;CERRADO;-19.501;-46.549;18100000000000.0;TERRENA AGRONEGOCIOS LTDA;b1.4;other;Negligible
245;BR-3114303;CARMO DO PARANAIBA;MG;CERRADO;-18.999;-46.302;19400000000000.0;VELOSO GREEN COFFEE EXPORTACAO LTDA;b1.4, b2.2;other;Negligible
246;BR-3114303;CARMO DO PARANAIBA;MG;CERRADO;-18.90766145;-46.1851847;15700000000000.0;VELOSO COFFEE AGRO COMERCIAL EXPORTADORA LTDA;b1.4;other;Negligible
247;BR-3170404;UNAI;MG;CERRADO;-16.325;-46.974;1554101646.0;JAKSON JAIR SCHERER;b1.5;other;At-risk
248;BR-3170404;UNAI;MG;CERRADO;-16.406;-46.898;25700000000000.0;MINAS BRASIL ARMAZENS GERAIS LTDA;b1.5;other;At-risk
249;BR-5220603;SILVANIA;GO;CERRADO;-16.671;-48.71;0.0;WILLIBRORDUS HENRICUS VAN LIESHOUT;b1.5;other;At-risk
250;BR-5220603;SILVANIA;GO;CERRADO;-16.671;-48.71;0.0;JOSE NORIVALDO JACOMINI;b1.5;other;At-risk
251;BR-5220603;SILVANIA;GO;CERRADO;-16.746;-48.659;0.0;WILLIBRORDUS HENRICUS VAN LIESHOUT;b1.5;other;At-risk
252;BR-5220603;SILVANIA;GO;CERRADO;-16.746;-48.659;0.0;JOSE NORIVALDO JACOMINI;b1.5;other;At-risk
253;BR-5220603;SILVANIA;GO;CERRADO;-16.372;-48.428;49787446104.0;CLODOALDO CALEGARI;b1.5;other;At-risk
254;BR-5220603;SILVANIA;GO;CERRADO;-16.455;-48.409;31773338900.0;JOAO TELMO POZZOBON;b1.5;other;At-risk
255;BR-5220603;SILVANIA;GO;CERRADO;-16.417;-48.401;0.0;WILLIBRORDUS HENRICUS VAN LIESHOUT;b1.5;other;At-risk
256;BR-5220603;SILVANIA;GO;CERRADO;-16.417;-48.401;0.0;JOSE NORIVALDO JACOMINI;b1.5;other;At-risk
257;BR-5220603;SILVANIA;GO;CERRADO;-16.469;-48.326;18020178015.0;WALTER CELSO BRANDTNER;b1.5;other;At-risk
258;BR-5220603;SILVANIA;GO;CERRADO;-16.494;-48.274;21400000000000.0;ADILAR LUIZ ROSSO ARMAZENS GERAIS;b1.4, b1.5;other;At-risk
259;BR-5220603;SILVANIA;GO;CERRADO;-16.564;-48.266;34430806004.0;RUBENS TONON;b1.5;other;At-risk
260;BR-5212501;LUZIANIA;GO;CERRADO;-16.48175014;-47.99217576;625850963.0;EDUARDO FERLIN;b1.5;other;At-risk
261;BR-5212501;LUZIANIA;GO;CERRADO;-16.404;-47.907;15987167.0;TARCISIO BRAZ VIRGINIO;b1.5;other;At-risk
262;BR-3170404;UNAI;MG;CERRADO;-16.477;-47.378;0.0;LUIZ SLONGO AMPESSAN;b1.5;other;At-risk
263;BR-3170404;UNAI;MG;CERRADO;-16.477;-47.378;0.0;LUIZ CARLOS FIGUEIREDO;b1.5;other;At-risk
264;BR-3170404;UNAI;MG;CERRADO;-16.477;-47.378;0.0;ADRIANO ZANCANARO CARNIEL;b1.5;other;At-risk
265;BR-3170404;UNAI;MG;CERRADO;-16.418;-47.36;0.0;LUIZ SLONGO AMPESSAN;b1.5;other;At-risk
266;BR-3170404;UNAI;MG;CERRADO;-16.418;-47.36;0.0;LUIZ CARLOS FIGUEIREDO;b1.5;other;At-risk
267;BR-3170404;UNAI;MG;CERRADO;-16.418;-47.36;0.0;ADRIANO ZANCANARO CARNIEL;b1.5;other;At-risk
268;BR-3170404;UNAI;MG;CERRADO;-16.414;-47.259;13118749920.0;OLVIDE PEDRO ZANCANARO E OUTROS;b1.5;other;At-risk
269;BR-3170404;UNAI;MG;CERRADO;-16.637;-47.198;11100000000000.0;JOSE AMERICO CARNIEL;b1.5;other;At-risk
270;BR-3170404;UNAI;MG;CERRADO;-16.473;-47.148;14645157949.0;ELSON SCHNEIDER;b1.5;other;At-risk
271;BR-3170404;UNAI;MG;CERRADO;-16.074;-46.57;0.0;LUIZ SLONGO AMPESSAN;b1.5;other;At-risk
272;BR-3170404;UNAI;MG;CERRADO;-16.074;-46.57;0.0;LUIZ CARLOS FIGUEIREDO;b1.5;other;At-risk
273;BR-3170404;UNAI;MG;CERRADO;-16.074;-46.57;0.0;ADRIANO ZANCANARO CARNIEL;b1.5;other;At-risk
274;BR-5215603;PADRE BERNARDO;GO;CERRADO;-15.154;-48.325;14400000000000.0;CCL ARMAZENS GERAIS LTDA;b1.4;other;At-risk
275;BR-5217609;PLANALTINA;GO;CERRADO;-15.2837739;-47.75156031;2150000000000.0;MARBO AGRICOLA LTDA  EPP;b1.4;other;At-risk
276;BR-3170404;UNAI;MG;CERRADO;-15.913;-46.623;0.0;LUIZ SLONGO AMPESSAN;b1.5;other;At-risk
277;BR-3170404;UNAI;MG;CERRADO;-15.913;-46.623;0.0;LUIZ CARLOS FIGUEIREDO;b1.5;other;At-risk
278;BR-3170404;UNAI;MG;CERRADO;-15.913;-46.623;0.0;ADRIANO ZANCANARO CARNIEL;b1.5;other;At-risk
279;BR-3109303;BURITIS;MG;CERRADO;-15.45317174;-46.60436828;16900000000000.0;PRIME ARMAZENS GERAIS LTDA;b1.4;other;At-risk
280;BR-3109303;BURITIS;MG;CERRADO;-15.621;-46.423;11100000000000.0;SEMENTES PRODUTIVA LTDA;b1.4;other;At-risk
281;BR-3162005;SAO GONCALO DO SAPUCAI;MG;ATLANTIC FOREST;-21.9;-45.588;24700000000000.0;COOPERATIVA AGRO PECUARIA VALE DO SAPUCAI LTDA;b1.4;other;Negligible
282;BR-3162005;SAO GONCALO DO SAPUCAI;MG;ATLANTIC FOREST;-21.901;-45.588;24700000000000.0;COOPERATIVA AGRO PECUARIA VALE DO SAPUCAI LTDA;b1.4;other;Negligible
283;BR-3169307;TRES CORACOES;MG;ATLANTIC FOREST;-21.658;-45.138;5640000000000.0;ARMAZEM GRAOS BOA SAFRA LTDA;b1.4;other;Negligible
284;BR-3506508;BIRIGUI;SP;ATLANTIC FOREST;-21.194;-50.286;53300000000000.0;PRODUTOS ALIMENTICIOS ORLANDIA S A COMERCIO E INDUSTRIA;b1.2;other;At-risk
285;BR-5218805;RIO VERDE;GO;CERRADO;-17.42;-51.55;36300000000000.0;ADM ARMAZENS GERAIS LTDA;b1.5;ADM;At-risk
286;BR-5218805;RIO VERDE;GO;CERRADO;-17.51;-51.505;35471654153.0;SANDRO JOSE HENKES;b1.5;other;At-risk
287;BR-5218805;RIO VERDE;GO;CERRADO;-17.655;-51.466;30858879034.0;RINEU MEZZALIRA;b1.5;other;At-risk
288;BR-5218805;RIO VERDE;GO;CERRADO;-17.72;-51.39;1070000000000.0;CEREAL OURO ARMS GERAIS LTDA;b1.5;other;At-risk
289;BR-5218805;RIO VERDE;GO;CERRADO;-17.73939695;-51.03852933;41572610034.0;JACY SECCO;b1.5;other;At-risk
290;BR-5218805;RIO VERDE;GO;CERRADO;-17.73939695;-51.03852933;281992193.0;MARCELO JONY SWART;b1.5;other;At-risk
291;BR-5218805;RIO VERDE;GO;CERRADO;-17.73939695;-51.03852933;6315496687.0;JOSE EULALIO BRANDAO;b1.5;other;At-risk
292;BR-5218805;RIO VERDE;GO;CERRADO;-17.73939695;-51.03852933;3577163887.0;JOSE RIBEIRO DE MENDONCA;b1.5;other;At-risk
293;BR-5218805;RIO VERDE;GO;CERRADO;-17.834;-50.954;47100000000000.0;LOUIS DREYFUS COMPANY BRASIL SA;b1.1, b1.2, b1.5;LOUIS DREYFUS;At-risk
294;BR-5218805;RIO VERDE;GO;CERRADO;-17.854;-50.95;32137877600.0;PAULO FARIA DO VALE;b1.5;other;At-risk
295;BR-5218805;RIO VERDE;GO;CERRADO;-17.822;-50.948;80671003559.0;CARAMURU ALIMENTOS SA;b1.1, b1.2, b1.5;other;At-risk
296;BR-5218805;RIO VERDE;GO;CERRADO;-17.399;-50.934;5911846802.0;FERNANDO MARTINS DE A JUNQUEIRA E OUTROS;b1.5;other;At-risk
297;BR-5218805;RIO VERDE;GO;CERRADO;-17.775;-50.891;2250000000000.0;KOWALSKI ARMS GERAIS LTDA;b1.5;other;At-risk
298;BR-5218805;RIO VERDE;GO;CERRADO;-17.797;-50.882;1840000000000.0;BRF SA;b1.4, b1.5;other;At-risk
299;BR-5219308;SANTA HELENA DE GOIAS;GO;CERRADO;-17.80155373;-50.57874605;60500000000000.0;CARGILL AGRICOLA S A;b1.1;CARGIL;At-risk
300;BR-5218805;RIO VERDE;GO;CERRADO;-17.961;-50.486;80671004440.0;CARAMURU ALIMENTOS SA;b1.1, b1.2, b1.5;other;At-risk
301;BR-5205059;CASTELANDIA;GO;CERRADO;-18.086;-50.227;2000000000000.0;ADM DO BRASIL LTDA;b1.1, b1.4;ADM;At-risk
302;BR-5222054;VICENTINOPOLIS;GO;CERRADO;-17.716;-49.8;80671004520.0;CARAMURU ALIMENTOS SA;b1.1, b1.2;other;At-risk
303;BR-5222054;VICENTINOPOLIS;GO;CERRADO;-17.715;-49.798;60500000000000.0;CARGILL AGRICOLA S A;b1.1;CARGIL;At-risk
304;BR-5218805;RIO VERDE;GO;CERRADO;-17.246;-51.001;2080000000000.0;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE GOIANO;b1.5;other;At-risk
305;BR-3507605;BRAGANCA PAULISTA;SP;ATLANTIC FOREST;-22.93835379;-46.55594757;6370000000000.0;SASAHARA COMERCIO DE CEREAIS LTDA;b1.4;other;Negligible
306;BR-3146008;OURO FINO;MG;ATLANTIC FOREST;-22.277;-46.384;58200000000000.0;COMEXIM LTDA;b1.4;other;Negligible
307;BR-3532900;NOVA EUROPA;SP;ATLANTIC FOREST;-21.819;-48.613;45300000000000.0;USINA SANTA FE SA;b1.4;other;Negligible
308;BR-3515905;FLOREAL;SP;ATLANTIC FOREST;-20.66955816;-50.15479417;4060000000000.0;COMERCIO E SECADORA DE CEREAIS FLORAL LTDA;b1.4;other;Negligible
309;BR-3520707;INDIAPORA;SP;ATLANTIC FOREST;-19.981;-50.282;56800000000000.0;EMAVELCOM DE GRAOS AGUA VERMELHA LTDA;b1.4;other;Negligible
310;BR-3538709;PIRACICABA;SP;ATLANTIC FOREST;-22.755;-47.636;54400000000000.0;COOPERATIVA DOS PLANTADORES DE CANA DO ESTADO DE SAO PAULO;b1.4;other;Negligible
311;BR-3503307;ARARAS;SP;ATLANTIC FOREST;-22.363;-47.395;44200000000000.0;CEREALISTA ZORZO LTDA;b1.4;other;Negligible
312;BR-3512803;COSMOPOLIS;SP;ATLANTIC FOREST;-22.65159397;-47.18636254;60900000000000.0;USINA ACUCAREIRA ESTER SA;b1.4;other;Negligible
313;BR-5220603;SILVANIA;GO;CERRADO;-16.6069922;-48.55804975;23151595049.0;ADEMAR JOSE ROSSO;b1.5;other;At-risk
314;BR-3516101;FLORINIA;SP;ATLANTIC FOREST;-22.88121896;-50.6952722;2040000000000.0;POLIGRAO COM COMP VENDA IMP EXP CEREAIS PREST SERV;b1.4;other;Negligible
315;BR-4102406;BANDEIRANTES;PR;ATLANTIC FOREST;-23.118;-50.364;993000000000.0;INTEGRADA COOPERATIVA AGROINDUSTRIAL;b1.1;other;Negligible
316;BR-4102703;BARRA DO JACARE;PR;ATLANTIC FOREST;-23.109;-50.179;993000000000.0;INTEGRADA COOPERATIVA AGROINDUSTRIAL;b1.1, b1.2;other;Negligible
317;BR-4103602;CAMBARA;PR;ATLANTIC FOREST;-23.032;-50.083;993000000000.0;INTEGRADA COOPERATIVA AGROINDUSTRIAL;b1.2;other;Negligible
318;BR-4103602;CAMBARA;PR;ATLANTIC FOREST;-23.034;-50.061;7130000000000.0;S L BAM FERREIRA  FERREIRA LTDA;b1.4;other;Negligible
319;BR-3523206;ITARARE;SP;CERRADO;-24.118;-49.323;78300000000000.0;CAPAL COOPERATIVA AGROINDUSTRIAL;b1.4;other;Negligible
320;BR-3553807;TAQUARITUBA;SP;ATLANTIC FOREST;-23.582;-49.26;7810000000000.0;GIANSANTE E LEITAO COMERCIO E ATACADISTA DE CEREAIS LTDA;b1.2, b1.4;other;Negligible
321;BR-3553807;TAQUARITUBA;SP;ATLANTIC FOREST;-23.524;-49.246;78300000000000.0;CAPAL COOPERATIVA AGROINDUSTRIAL;b1.4;other;Negligible
322;BR-3522406;ITAPEVA;SP;CERRADO;-23.641;-48.947;60900000000000.0;COOPERATIVA AGROINDUSTRIAL HOLAMBRA;b1.2, b1.4, b2.2;other;Negligible
323;BR-3522406;ITAPEVA;SP;CERRADO;-23.691;-48.918;7220000000000.0;SILVEIRA COM ARMAZENAMENTO TRANSP DE CEREAIS E REP LTDA;b1.2, b1.4;other;Negligible
324;BR-3522406;ITAPEVA;SP;CERRADO;-23.912;-48.776;8350000000000.0;NELSON SCHREINER;b1.4;other;Negligible
325;BR-3553856;TAQUARIVAI;SP;CERRADO;-23.922;-48.671;3030000000000.0;AGROMAIA INDUSTRIA E COMERCIO IMPORTACAO E EXPORTACAO DE PRODUTOS AGROPECUARIOS LTDA;b1.4;other;Negligible
326;BR-3528403;MAIRINQUE;SP;ATLANTIC FOREST;-23.54;-47.178;60500000000000.0;CARGILL AGRICOLA S A;b1.1, b1.4;CARGIL;Negligible
327;BR-3537156;PEDRINHAS PAULISTA;SP;ATLANTIC FOREST;-22.81;-50.775;52000000000000.0;COOP AGROP DE PEDRINHAS PAULISTA LTDA;b1.4;other;Negligible
328;BR-3555000;TUPA;SP;ATLANTIC FOREST;-21.94735808;-50.53465004;2180000000000.0;AMENCO AGROINDUSTRIAL LTDA;b1.4;other;Negligible
329;BR-3519006;HERCULANDIA;SP;ATLANTIC FOREST;-21.96232142;-50.37312667;10200000000000.0;CEREALISTA MARANI LTDA;b1.4, b2.2;other;Negligible
330;BR-3540002;POMPEIA;SP;ATLANTIC FOREST;-22.053;-50.162;2140000000000.0;TAVEJHO COM IMPEXP CEREAIS LTDA;b1.4;other;Negligible
331;BR-3543204;RIBEIRAO DO SUL;SP;CERRADO;-22.771;-49.94;6020000000000.0;GRAOSPLANT  COME ARMAZENAMENTO DE CEREAIS LTDAE;b1.4;other;Negligible
332;BR-3505203;BARIRI;SP;ATLANTIC FOREST;-22.06680669;-48.71883763;8240000000000.0;PALLAMIN ARMAZENAGEM LTDAEPP;b1.4;other;Negligible
333;BR-3541059;PRATANIA;SP;CERRADO;-22.81853168;-48.69689951;6270000000000.0;SELIX AGROCOMERCIAL LTDA;b1.4;other;Negligible
334;BR-3550100;SAO MANUEL;SP;ATLANTIC FOREST;-22.668;-48.544;60300000000000.0;USINA ACUCAREIRA SAO MANOEL SA;b1.1;other;Negligible
335;BR-4106407;CORNELIO PROCOPIO;PR;ATLANTIC FOREST;-23.193;-50.654;993000000000.0;INTEGRADA COOPERATIVA AGROINDUSTRIAL;b1.1, b1.2;other;Negligible
336;BR-4123105;SANTA AMELIA;PR;ATLANTIC FOREST;-23.267;-50.433;993000000000.0;INTEGRADA COOPERATIVA AGROINDUSTRIAL;b1.2;other;Negligible
337;BR-4121901;RIBEIRAO DO PINHAL;PR;ATLANTIC FOREST;-23.396;-50.356;975000000000.0;FRANGOS PIONEIRO IND E COM DE ALIMENTOS LTDA;b1.4;other;Negligible
338;BR-4126603;SIQUEIRA CAMPOS;PR;ATLANTIC FOREST;-23.688;-49.821;81800000000000.0;LIECHOCKI  FAUSTINONI LTDA;b1.4;other;Negligible
339;BR-3554102;TAUBATE;SP;ATLANTIC FOREST;-23.013;-45.592;1780000000000.0;MALTERIA DO VALE LTDA;b1.4;other;Negligible
340;BR-4126504;SERTANOPOLIS;PR;ATLANTIC FOREST;-23.063;-51.062;0.0;VALDEMAR FAVORETO;b1.5;other;Negligible
341;BR-4126504;SERTANOPOLIS;PR;ATLANTIC FOREST;-23.056;-51.053;97500000000000.0;KGM COMERCIO E REPRESENTACAO DE PRODUTOS AGROPECUARIOS LTDA;b1.4, b1.5;other;Negligible
